timestamp,target_value,item_id
2011-01-29 10:00:00,31.89244,1
2011-01-29 11:00:00,32.01844,1
2011-01-29 12:00:00,32.540443,1
2011-01-29 13:00:00,33.548443,1
2011-01-29 14:00:00,34.10644,1
2011-01-29 15:00:00,34.41244,1
2011-01-29 16:00:00,34.10644,1
2011-01-29 17:00:00,32.90044,1
2011-01-29 18:00:00,29.73244,1
2011-01-29 19:00:00,28.490442,1
2011-01-29 20:00:00,27.662441,1
2011-01-29 21:00:00,27.500443,1
2011-01-29 22:00:00,27.392443,1
2011-01-29 23:00:00,26.852442,1
2011-01-30 00:00:00,26.924442,1
2011-01-30 01:00:00,26.762442,1
2011-01-30 02:00:00,25.916443,1
2011-01-30 03:00:00,25.412441,1
2011-01-30 04:00:00,25.790442,1
2011-01-30 05:00:00,26.762442,1
2011-01-30 06:00:00,25.196442,1
2011-01-30 07:00:00,25.052443,1
2011-01-30 08:00:00,24.836441,1
2011-01-30 09:00:00,26.186443,1
2011-01-30 10:00:00,27.176441,1
2011-01-30 11:00:00,28.400442,1
2011-01-30 12:00:00,28.850441,1
2011-01-30 13:00:00,29.804441,1
2011-01-30 14:00:00,30.452442,1
2011-01-30 15:00:00,30.81244,1
2011-01-30 16:00:00,30.758442,1
2011-01-30 17:00:00,28.27444,1
2011-01-30 18:00:00,26.02444,1
2011-01-30 19:00:00,26.312443,1
2011-01-30 20:00:00,26.654442,1
2011-01-30 21:00:00,26.618443,1
2011-01-30 22:00:00,26.060442,1
2011-01-30 23:00:00,25.754442,1
2011-01-31 00:00:00,25.556442,1
2011-01-31 01:00:00,25.718441,1
2011-01-31 02:00:00,25.23244,1
2011-01-31 03:00:00,24.54844,1
2011-01-31 04:00:00,24.674442,1
2011-01-31 05:00:00,24.800442,1
2011-01-31 06:00:00,24.87244,1
2011-01-31 07:00:00,25.250443,1
2011-01-31 08:00:00,24.96244,1
2011-01-31 09:00:00,27.248442,1
2011-01-31 10:00:00,28.760443,1
2011-01-31 11:00:00,28.958443,1
2011-01-31 12:00:00,29.264442,1
2011-01-31 13:00:00,29.498442,1
2011-01-31 14:00:00,29.93044,1
2011-01-31 15:00:00,30.092442,1
2011-01-31 16:00:00,29.93044,1
2011-01-31 17:00:00,28.364443,1
2011-01-31 18:00:00,26.150442,1
2011-01-31 19:00:00,26.258442,1
2011-01-31 20:00:00,27.21244,1
2011-01-31 21:00:00,28.130442,1
2011-01-31 22:00:00,28.166443,1
2011-01-31 23:00:00,27.356441,1
2011-02-01 00:00:00,27.374441,1
2011-02-01 01:00:00,27.734442,1
2011-02-01 02:00:00,27.860441,1
2011-02-01 03:00:00,28.004442,1
2011-02-01 04:00:00,28.112442,1
2011-02-01 05:00:00,28.382442,1
2011-02-01 06:00:00,28.652441,1
2011-02-01 07:00:00,28.724442,1
2011-02-01 08:00:00,28.886442,1
2011-02-01 09:00:00,28.058441,1
2011-02-01 10:00:00,29.282442,1
2011-02-01 11:00:00,28.094442,1
2011-02-01 12:00:00,28.27444,1
2011-02-01 13:00:00,28.67044,1
2011-02-01 14:00:00,29.210442,1
2011-02-01 15:00:00,29.840443,1
2011-02-01 16:00:00,30.146442,1
2011-02-01 17:00:00,29.390442,1
2011-02-01 18:00:00,30.308441,1
2011-02-01 19:00:00,29.624441,1
2011-02-01 20:00:00,28.742441,1
2011-02-01 21:00:00,26.654442,1
2011-02-01 22:00:00,26.474442,1
2011-02-01 23:00:00,28.18444,1
2011-02-02 00:00:00,27.248442,1
2011-02-02 01:00:00,27.446442,1
2011-02-02 02:00:00,27.878443,1
2011-02-02 03:00:00,28.112442,1
2011-02-02 04:00:00,27.356441,1
2011-02-02 05:00:00,27.464443,1
2011-02-02 06:00:00,27.986443,1
2011-02-02 07:00:00,27.734442,1
2011-02-02 08:00:00,27.302443,1
2011-02-02 09:00:00,28.058441,1
2011-02-02 10:00:00,28.094442,1
2011-02-02 11:00:00,28.616442,1
2011-02-02 12:00:00,29.624441,1
2011-02-02 13:00:00,31.172441,1
2011-02-02 14:00:00,32.25244,1
2011-02-02 15:00:00,32.82844,1
2011-02-02 16:00:00,32.972443,1
2011-02-02 17:00:00,31.064442,1
2011-02-02 18:00:00,32.91844,1
2011-02-02 19:00:00,32.72044,1
2011-02-02 20:00:00,30.686441,1
2011-02-02 21:00:00,28.400442,1
2011-02-02 22:00:00,28.778442,1
2011-02-02 23:00:00,28.292442,1
2011-02-03 00:00:00,26.79844,1
2011-02-03 01:00:00,26.168442,1
2011-02-03 02:00:00,25.466442,1
2011-02-03 03:00:00,25.286442,1
2011-02-03 04:00:00,25.988441,1
2011-02-03 05:00:00,26.366442,1
2011-02-03 06:00:00,26.060442,1
2011-02-03 07:00:00,26.384441,1
2011-02-03 08:00:00,26.654442,1
2011-02-03 09:00:00,28.580442,1
2011-02-03 10:00:00,29.390442,1
2011-02-03 11:00:00,31.100441,1
2011-02-03 12:00:00,32.52244,1
2011-02-03 13:00:00,33.26044,1
2011-02-03 14:00:00,34.124443,1
2011-02-03 15:00:00,34.77244,1
2011-02-03 16:00:00,34.826443,1
2011-02-03 17:00:00,35.20444,1
2011-02-03 18:00:00,34.610443,1
2011-02-03 19:00:00,34.916443,1
2011-02-03 20:00:00,35.33044,1
2011-02-03 21:00:00,34.916443,1
2011-02-03 22:00:00,34.826443,1
2011-02-03 23:00:00,33.78244,1
2011-02-04 00:00:00,33.92644,1
2011-02-04 01:00:00,34.39444,1
2011-02-04 02:00:00,34.80844,1
2011-02-04 03:00:00,36.014442,1
2011-02-04 04:00:00,36.410442,1
2011-02-04 05:00:00,36.51844,1
2011-02-04 06:00:00,36.44644,1
2011-02-04 07:00:00,36.73444,1
2011-02-04 08:00:00,37.868443,1
2011-02-04 09:00:00,39.164444,1
2011-02-04 10:00:00,41.28844,1
2011-02-04 11:00:00,43.124443,1
2011-02-04 12:00:00,45.12244,1
2011-02-04 13:00:00,46.202442,1
2011-02-04 14:00:00,47.174442,1
2011-02-04 15:00:00,47.42644,1
2011-02-04 16:00:00,46.88644,1
2011-02-04 17:00:00,46.40044,1
2011-02-04 18:00:00,45.73444,1
2011-02-04 19:00:00,45.08644,1
2011-02-04 20:00:00,44.276443,1
2011-02-04 21:00:00,43.790443,1
2011-02-04 22:00:00,43.05244,1
2011-02-04 23:00:00,44.528442,1
2011-02-05 00:00:00,44.744442,1
2011-02-05 01:00:00,44.97844,1
2011-02-05 02:00:00,44.528442,1
2011-02-05 03:00:00,45.28444,1
2011-02-05 04:00:00,44.87044,1
2011-02-05 05:00:00,44.834442,1
2011-02-05 06:00:00,44.33044,1
2011-02-05 07:00:00,43.77244,1
2011-02-05 08:00:00,43.19644,1
2011-02-05 09:00:00,43.59244,1
2011-02-05 10:00:00,44.51044,1
2011-02-05 11:00:00,46.166443,1
2011-02-05 12:00:00,48.02044,1
2011-02-05 13:00:00,49.028442,1
2011-02-05 14:00:00,50.34244,1
2011-02-05 15:00:00,51.026443,1
2011-02-05 16:00:00,50.88244,1
2011-02-05 17:00:00,48.97444,1
2011-02-05 18:00:00,43.70044,1
2011-02-05 19:00:00,40.76644,1
2011-02-05 20:00:00,39.452442,1
2011-02-05 21:00:00,38.33644,1
2011-02-05 22:00:00,37.868443,1
2011-02-05 23:00:00,38.624443,1
2011-02-06 00:00:00,37.922443,1
2011-02-06 01:00:00,37.31044,1
2011-02-06 02:00:00,36.75244,1
2011-02-06 03:00:00,36.230442,1
2011-02-06 04:00:00,35.54644,1
2011-02-06 05:00:00,34.916443,1
2011-02-06 06:00:00,34.71844,1
2011-02-06 07:00:00,34.26844,1
2011-02-06 08:00:00,33.332443,1
2011-02-06 09:00:00,34.84444,1
2011-02-06 10:00:00,38.444443,1
2011-02-06 11:00:00,43.250443,1
2011-02-06 12:00:00,47.22844,1
2011-02-06 13:00:00,50.414444,1
2011-02-06 14:00:00,52.39444,1
2011-02-06 15:00:00,53.58244,1
2011-02-06 16:00:00,53.65444,1
2011-02-06 17:00:00,50.09044,1
2011-02-06 18:00:00,42.35044,1
2011-02-06 19:00:00,39.30844,1
2011-02-06 20:00:00,37.81444,1
2011-02-06 21:00:00,36.42844,1
2011-02-06 22:00:00,35.02444,1
2011-02-06 23:00:00,34.556442,1
2011-02-07 00:00:00,33.242443,1
2011-02-07 01:00:00,32.126442,1
2011-02-07 02:00:00,31.640442,1
2011-02-07 03:00:00,30.794441,1
2011-02-07 04:00:00,30.506441,1
2011-02-07 05:00:00,30.704441,1
2011-02-07 06:00:00,30.488441,1
2011-02-07 07:00:00,30.038443,1
2011-02-07 08:00:00,29.480442,1
2011-02-07 09:00:00,32.090443,1
2011-02-07 10:00:00,37.562443,1
2011-02-07 11:00:00,41.75644,1
2011-02-07 12:00:00,46.58044,1
2011-02-07 13:00:00,50.21644,1
2011-02-07 14:00:00,52.89844,1
2011-02-07 15:00:00,55.38244,1
2011-02-07 16:00:00,56.28244,1
2011-02-07 17:00:00,51.692444,1
2011-02-07 18:00:00,45.15844,1
2011-02-07 19:00:00,40.910442,1
2011-02-07 20:00:00,38.42644,1
2011-02-07 21:00:00,37.09444,1
2011-02-07 22:00:00,35.87044,1
2011-02-07 23:00:00,36.194443,1
2011-02-08 00:00:00,35.24044,1
2011-02-08 01:00:00,34.10644,1
2011-02-08 02:00:00,33.38644,1
2011-02-08 03:00:00,32.59444,1
2011-02-08 04:00:00,32.28844,1
2011-02-08 05:00:00,31.586441,1
2011-02-08 06:00:00,31.550442,1
2011-02-08 07:00:00,31.244442,1
2011-02-08 08:00:00,31.100441,1
2011-02-08 09:00:00,34.89844,1
2011-02-08 10:00:00,39.12844,1
2011-02-08 11:00:00,43.26844,1
2011-02-08 12:00:00,46.81444,1
2011-02-08 13:00:00,49.262444,1
2011-02-08 14:00:00,51.098442,1
2011-02-08 15:00:00,51.62044,1
2011-02-08 16:00:00,51.33244,1
2011-02-08 17:00:00,49.98244,1
2011-02-08 18:00:00,45.75244,1
2011-02-08 19:00:00,43.23244,1
2011-02-08 20:00:00,40.820442,1
2011-02-08 21:00:00,38.06644,1
2011-02-08 22:00:00,36.500443,1
2011-02-08 23:00:00,34.10644,1
2011-02-09 00:00:00,32.846443,1
2011-02-09 01:00:00,32.360443,1
2011-02-09 02:00:00,31.838442,1
2011-02-09 03:00:00,31.478441,1
2011-02-09 04:00:00,31.550442,1
2011-02-09 05:00:00,31.460442,1
2011-02-09 06:00:00,32.25244,1
2011-02-09 07:00:00,32.01844,1
2011-02-09 08:00:00,32.28844,1
2011-02-09 09:00:00,33.638443,1
2011-02-09 10:00:00,35.63644,1
2011-02-09 11:00:00,37.00444,1
2011-02-09 12:00:00,38.82244,1
2011-02-09 13:00:00,40.92844,1
2011-02-09 14:00:00,42.90844,1
2011-02-09 15:00:00,44.33044,1
2011-02-09 16:00:00,45.08644,1
2011-02-09 17:00:00,45.104443,1
2011-02-09 18:00:00,42.24244,1
2011-02-09 19:00:00,38.58844,1
2011-02-09 20:00:00,34.19644,1
2011-02-09 21:00:00,32.846443,1
2011-02-09 22:00:00,32.95444,1
2011-02-09 23:00:00,32.846443,1
2011-02-10 00:00:00,33.026443,1
2011-02-10 01:00:00,32.756443,1
2011-02-10 02:00:00,32.666443,1
2011-02-10 03:00:00,32.270443,1
2011-02-10 04:00:00,31.658442,1
2011-02-10 05:00:00,31.640442,1
2011-02-10 06:00:00,31.316442,1
2011-02-10 07:00:00,30.992441,1
2011-02-10 08:00:00,30.830442,1
2011-02-10 09:00:00,32.68444,1
2011-02-10 10:00:00,36.374443,1
2011-02-10 11:00:00,39.25444,1
2011-02-10 12:00:00,43.03444,1
2011-02-10 13:00:00,47.30044,1
2011-02-10 14:00:00,50.108444,1
2011-02-10 15:00:00,51.87244,1
2011-02-10 16:00:00,52.430443,1
2011-02-10 17:00:00,50.666443,1
2011-02-10 18:00:00,46.13044,1
2011-02-10 19:00:00,44.438442,1
2011-02-10 20:00:00,43.646442,1
2011-02-10 21:00:00,43.10644,1
2011-02-10 22:00:00,42.22444,1
2011-02-10 23:00:00,42.20644,1
2011-02-11 00:00:00,42.17044,1
2011-02-11 01:00:00,41.86444,1
2011-02-11 02:00:00,40.74844,1
2011-02-11 03:00:00,39.164444,1
2011-02-11 04:00:00,39.812443,1
2011-02-11 05:00:00,39.86644,1
2011-02-11 06:00:00,40.334442,1
2011-02-11 07:00:00,40.83844,1
2011-02-11 08:00:00,41.52244,1
2011-02-11 09:00:00,42.56644,1
2011-02-11 10:00:00,45.64444,1
2011-02-11 11:00:00,48.07444,1
2011-02-11 12:00:00,50.91844,1
2011-02-11 13:00:00,53.85244,1
2011-02-11 14:00:00,56.22844,1
2011-02-11 15:00:00,57.48844,1
2011-02-11 16:00:00,57.34444,1
2011-02-11 17:00:00,54.75244,1
2011-02-11 18:00:00,50.000443,1
2011-02-11 19:00:00,46.382442,1
2011-02-11 20:00:00,44.924442,1
2011-02-11 21:00:00,43.790443,1
2011-02-11 22:00:00,41.396442,1
2011-02-11 23:00:00,40.06444,1
2011-02-12 00:00:00,38.64244,1
2011-02-12 01:00:00,37.652443,1
2011-02-12 02:00:00,36.77044,1
2011-02-12 03:00:00,36.068443,1
2011-02-12 04:00:00,34.77244,1
2011-02-12 05:00:00,34.17844,1
2011-02-12 06:00:00,33.368443,1
2011-02-12 07:00:00,32.90044,1
2011-02-12 08:00:00,33.242443,1
2011-02-12 09:00:00,35.85244,1
2011-02-12 10:00:00,40.89244,1
2011-02-12 11:00:00,45.46444,1
2011-02-12 12:00:00,49.11844,1
2011-02-12 13:00:00,52.05244,1
2011-02-12 14:00:00,54.194443,1
2011-02-12 15:00:00,55.09444,1
2011-02-12 16:00:00,54.93244,1
2011-02-12 17:00:00,53.49244,1
2011-02-12 18:00:00,48.56044,1
2011-02-12 19:00:00,48.18244,1
2011-02-12 20:00:00,45.53644,1
2011-02-12 21:00:00,44.222443,1
2011-02-12 22:00:00,45.28444,1
2011-02-12 23:00:00,44.888443,1
2011-02-13 00:00:00,43.736443,1
2011-02-13 01:00:00,42.638443,1
2011-02-13 02:00:00,42.494442,1
2011-02-13 03:00:00,43.250443,1
2011-02-13 04:00:00,43.01644,1
2011-02-13 05:00:00,43.05244,1
2011-02-13 06:00:00,43.376442,1
2011-02-13 07:00:00,42.764442,1
2011-02-13 08:00:00,42.89044,1
2011-02-13 09:00:00,43.19644,1
2011-02-13 10:00:00,44.348442,1
2011-02-13 11:00:00,46.346443,1
2011-02-13 12:00:00,48.61444,1
2011-02-13 13:00:00,50.234444,1
2011-02-13 14:00:00,51.40444,1
2011-02-13 15:00:00,52.17844,1
2011-02-13 16:00:00,52.30444,1
2011-02-13 17:00:00,50.540443,1
2011-02-13 18:00:00,44.47444,1
2011-02-13 19:00:00,42.90844,1
2011-02-13 20:00:00,41.216442,1
2011-02-13 21:00:00,38.98444,1
2011-02-13 22:00:00,38.048443,1
2011-02-13 23:00:00,37.382442,1
2011-02-14 00:00:00,36.75244,1
2011-02-14 01:00:00,37.472443,1
2011-02-14 02:00:00,37.02244,1
2011-02-14 03:00:00,37.05844,1
2011-02-14 04:00:00,37.09444,1
2011-02-14 05:00:00,37.49044,1
2011-02-14 06:00:00,36.87844,1
2011-02-14 07:00:00,36.64444,1
2011-02-14 08:00:00,36.53644,1
2011-02-14 09:00:00,38.53444,1
2011-02-14 10:00:00,42.854443,1
2011-02-14 11:00:00,45.82444,1
2011-02-14 12:00:00,49.65844,1
2011-02-14 13:00:00,52.070442,1
2011-02-14 14:00:00,53.888443,1
2011-02-14 15:00:00,55.112442,1
2011-02-14 16:00:00,55.022438,1
2011-02-14 17:00:00,54.46444,1
2011-02-14 18:00:00,53.02444,1
2011-02-14 19:00:00,46.81444,1
2011-02-14 20:00:00,44.33044,1
2011-02-14 21:00:00,44.02444,1
2011-02-14 22:00:00,43.44844,1
2011-02-14 23:00:00,43.952442,1
2011-02-15 00:00:00,43.48444,1
2011-02-15 01:00:00,43.71844,1
2011-02-15 02:00:00,43.88044,1
2011-02-15 03:00:00,42.638443,1
2011-02-15 04:00:00,42.764442,1
2011-02-15 05:00:00,41.77444,1
2011-02-15 06:00:00,40.80244,1
2011-02-15 07:00:00,41.90044,1
2011-02-15 08:00:00,42.17044,1
2011-02-15 09:00:00,41.82844,1
2011-02-15 10:00:00,42.11644,1
2011-02-15 11:00:00,42.99844,1
2011-02-15 12:00:00,43.10644,1
2011-02-15 13:00:00,42.87244,1
2011-02-15 14:00:00,42.980442,1
2011-02-15 15:00:00,43.124443,1
2011-02-15 16:00:00,43.66444,1
2011-02-15 17:00:00,43.70044,1
2011-02-15 18:00:00,42.494442,1
2011-02-15 19:00:00,40.98244,1
2011-02-15 20:00:00,39.200443,1
2011-02-15 21:00:00,38.42644,1
2011-02-15 22:00:00,37.85044,1
2011-02-15 23:00:00,37.562443,1
2011-02-16 00:00:00,36.57244,1
2011-02-16 01:00:00,35.47444,1
2011-02-16 02:00:00,34.66444,1
2011-02-16 03:00:00,34.80844,1
2011-02-16 04:00:00,34.35844,1
2011-02-16 05:00:00,34.556442,1
2011-02-16 06:00:00,34.070442,1
2011-02-16 07:00:00,34.19644,1
2011-02-16 08:00:00,34.35844,1
2011-02-16 09:00:00,35.888443,1
2011-02-16 10:00:00,38.46244,1
2011-02-16 11:00:00,40.910442,1
2011-02-16 12:00:00,42.332443,1
2011-02-16 13:00:00,43.97044,1
2011-02-16 14:00:00,45.57244,1
2011-02-16 15:00:00,46.36444,1
2011-02-16 16:00:00,46.58044,1
2011-02-16 17:00:00,45.33844,1
2011-02-16 18:00:00,42.06244,1
2011-02-16 19:00:00,42.494442,1
2011-02-16 20:00:00,41.666443,1
2011-02-16 21:00:00,40.28044,1
2011-02-16 22:00:00,37.09444,1
2011-02-16 23:00:00,37.90444,1
2011-02-17 00:00:00,37.40044,1
2011-02-17 01:00:00,36.806442,1
2011-02-17 02:00:00,36.60844,1
2011-02-17 03:00:00,36.57244,1
2011-02-17 04:00:00,37.202442,1
2011-02-17 05:00:00,37.76044,1
2011-02-17 06:00:00,37.508442,1
2011-02-17 07:00:00,37.58044,1
2011-02-17 08:00:00,38.03044,1
2011-02-17 09:00:00,38.82244,1
2011-02-17 10:00:00,39.47044,1
2011-02-17 11:00:00,41.01844,1
2011-02-17 12:00:00,42.06244,1
2011-02-17 13:00:00,43.14244,1
2011-02-17 14:00:00,43.610443,1
2011-02-17 15:00:00,43.916443,1
2011-02-17 16:00:00,43.93444,1
2011-02-17 17:00:00,42.53044,1
2011-02-17 18:00:00,40.65844,1
2011-02-17 19:00:00,38.46244,1
2011-02-17 20:00:00,36.46444,1
2011-02-17 21:00:00,36.03244,1
2011-02-17 22:00:00,37.58044,1
2011-02-17 23:00:00,35.90644,1
2011-02-18 00:00:00,35.96044,1
2011-02-18 01:00:00,35.94244,1
2011-02-18 02:00:00,36.46444,1
2011-02-18 03:00:00,36.39244,1
2011-02-18 04:00:00,36.14044,1
2011-02-18 05:00:00,36.320442,1
2011-02-18 06:00:00,36.500443,1
2011-02-18 07:00:00,36.33844,1
2011-02-18 08:00:00,36.48244,1
2011-02-18 09:00:00,36.78844,1
2011-02-18 10:00:00,37.45444,1
2011-02-18 11:00:00,39.09244,1
2011-02-18 12:00:00,40.244442,1
2011-02-18 13:00:00,41.882442,1
2011-02-18 14:00:00,42.40444,1
2011-02-18 15:00:00,42.90844,1
2011-02-18 16:00:00,42.87244,1
2011-02-18 17:00:00,42.72844,1
2011-02-18 18:00:00,42.22444,1
2011-02-18 19:00:00,41.28844,1
2011-02-18 20:00:00,39.290443,1
2011-02-18 21:00:00,37.63444,1
2011-02-18 22:00:00,37.22044,1
2011-02-18 23:00:00,38.624443,1
2011-02-19 00:00:00,38.480442,1
2011-02-19 01:00:00,38.30044,1
2011-02-19 02:00:00,36.30244,1
2011-02-19 03:00:00,35.006443,1
2011-02-19 04:00:00,34.430443,1
2011-02-19 05:00:00,34.26844,1
2011-02-19 06:00:00,34.826443,1
2011-02-19 07:00:00,33.69244,1
2011-02-19 08:00:00,35.65444,1
2011-02-19 09:00:00,37.27444,1
2011-02-19 10:00:00,38.840443,1
2011-02-19 11:00:00,40.92844,1
2011-02-19 12:00:00,42.674442,1
2011-02-19 13:00:00,44.18644,1
2011-02-19 14:00:00,45.320442,1
2011-02-19 15:00:00,45.860443,1
2011-02-19 16:00:00,46.00444,1
2011-02-19 17:00:00,44.45644,1
2011-02-19 18:00:00,42.83644,1
2011-02-19 19:00:00,39.92044,1
2011-02-19 20:00:00,38.98444,1
2011-02-19 21:00:00,37.79644,1
2011-02-19 22:00:00,37.27444,1
2011-02-19 23:00:00,37.652443,1
2011-02-20 00:00:00,38.73244,1
2011-02-20 01:00:00,39.30844,1
2011-02-20 02:00:00,39.236443,1
2011-02-20 03:00:00,38.78644,1
2011-02-20 04:00:00,38.51644,1
2011-02-20 05:00:00,37.994442,1
2011-02-20 06:00:00,37.922443,1
2011-02-20 07:00:00,37.90444,1
2011-02-20 08:00:00,37.868443,1
2011-02-20 09:00:00,38.21044,1
2011-02-20 10:00:00,38.28244,1
2011-02-20 11:00:00,38.318443,1
2011-02-20 12:00:00,38.21044,1
2011-02-20 13:00:00,38.21044,1
2011-02-20 14:00:00,38.10244,1
2011-02-20 15:00:00,37.562443,1
2011-02-20 16:00:00,37.382442,1
